key-for-ranking,PCTFLOAN,PCIP16,PPTUG_EF,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,SATMTMID,SATVRMID,SATWRMID,UGDS,DEBT_EARNINGS_RATIO
161554,0.5186,0.0111,0.2929,0.8058,0.048,0.0266,0.0239,485.0,495.0,485.0,5233.0,65
439686,0.7929,0.0,0.0,0.0,0.0,1.0,0.0,,,,248.0,46
104151,0.4095,0.0112,0.08199999999999999,0.5081,0.0384,0.1958,0.071,585.0,565.0,,42224.0,52
368230,0.7992,0.0,0.2333,0.02,0.74,0.2133,0.0,,,,150.0,75
454184,0.7622,0.0,0.0173,0.6308,0.0615,0.075,0.0385,550.0,625.0,585.0,520.0,65
44378405,,,,,,,,,,,,103
186432,0.5865,0.0,0.0796,0.1584,0.2294,0.4083,0.0688,470.0,460.0,450.0,2589.0,71
203757,0.7122,0.0,0.2442,0.7020000000000001,0.114,0.0898,0.0045,510.0,470.0,435.0,1114.0,91
405997,0.5332,0.0,0.0,0.0321,0.0298,0.4106,0.0023,,,,436.0,113
213349,0.7312,0.005,0.0522,0.7759,0.0768,0.0815,0.0105,490.0,490.0,460.0,7683.0,79
215637,0.8492,0.0,0.0,0.4626,0.2967,0.0654,0.0304,,,,428.0,74
43018401,,,,,,,,,,,,103
445692,0.9142,0.0,0.0,0.6403,0.0543,0.129,0.0385,,,,442.0,40
444592,1.0,0.0,0.1304,0.0,0.2671,0.2733,0.0,,,,161.0,48
143358,0.6452,0.0118,0.0417,0.569,0.0484,0.0679,0.0284,550.0,550.0,,4464.0,63
453215,0.7333,0.0,0.8615,0.2058,0.5554,0.1306,0.0198,,,,758.0,103
158617,0.3428,0.0,0.0,0.3893,0.4478,0.0687,0.0585,,,,393.0,48
406495,0.5291,0.0,0.266,0.4574,0.3723,0.0213,0.0319,,,,94.0,24
171395,0.1533,0.0,0.5259,0.8235,0.0247,0.0358,0.0062,,,,1620.0,35
37369601,,,,,,,,,,,,51
104911,0.5455,0.0,0.0,0.2545,0.2545,0.3273,0.0,,,,55.0,47
194578,0.435,0.0,0.0267,0.4055,0.0447,0.1045,0.1393,590.0,575.0,525.0,3445.0,67
239460,0.364,0.005,0.6019,0.8353,0.013000000000000001,0.0275,0.0676,,,,3449.0,27
188021,0.1784,0.0,0.4323,0.1782,0.0033,0.3795,0.0066,,,,303.0,69
145521,0.1502,0.0,0.4171,0.7996,0.0864,0.0262,0.0113,,,,1412.0,32
438498,0.7279,0.0,0.774,0.1846,0.5845,0.0758,0.0468,,,,2243.0,96
155414,0.7928,0.0,0.059000000000000004,0.6578,0.115,0.1519,0.0059,490.0,495.0,,678.0,62
218672,0.2509,0.0,0.4746,0.6398,0.1719,0.0419,0.0157,435.0,435.0,,1338.0,61
163347,0.7979,0.0,0.0,0.2069,0.7218,0.0276,0.0023,,,,435.0,49
407708,0.6821,0.0,0.0,0.6281,0.0754,0.1106,0.0704,,,,199.0,45
216694,0.8357,0.0,0.0439,0.9072,0.0403,0.0151,0.005,480.0,485.0,470.0,1390.0,68
160649,0.5627,0.0,0.2437,0.0627,0.8358,0.003,0.0034,,,,2327.0,72
165644,0.7072,0.0,0.159,0.5179,0.2244,0.1308,0.0231,485.0,480.0,475.0,780.0,72
226471,0.674,0.0048,0.0693,0.5651,0.1505,0.2092,0.0152,515.0,505.0,480.0,3217.0,71
448752,0.5891,0.0,0.0,0.4322,0.2415,0.2203,0.0085,,,,236.0,146
375540,0.7073,0.0,0.4225,0.5493,0.33799999999999997,0.0986,0.0,,,,71.0,52
155210,0.1356,0.0096,0.5631,0.6286,0.0828,0.1097,0.0416,,,,11560.0,25
480189,0.8042,0.0,0.3155,0.7257,0.1521,0.0374,0.01,,,,802.0,82
219037,0.4964,0.0,0.0,0.7176,0.0235,0.0706,0.0235,,,,85.0,55
179159,0.2976,0.0088,0.0924,0.6834,0.0634,0.0511,0.0943,620.0,600.0,,7351.0,56
15116605,,,,,,,,,,,,107
190530,0.1055,0.0,0.3213,0.0197,0.2729,0.6396,0.0299,,,,10260.0,29
247834,0.1149,0.0073,0.6171,0.4735,0.1237,0.2051,0.0978,,,,24900.0,33
45896401,,,,,,,,,,,,103
402776,0.5636,0.0,0.1807,0.4337,0.0361,0.4217,0.0,,,,83.0,205
128683,0.8259,0.0,0.4328,0.4851,0.1996,0.1399,0.0187,,,,536.0,81
44867303,,,,,,,,,,,,66
159197,0.7155,0.0,0.0,0.4604,0.4924,0.0101,0.0051,,,,593.0,35
445090,0.9378,0.0,0.261,0.1756,0.7024,0.0171,0.0049,,,,410.0,85
234951,0.2321,0.0,0.2034,0.524,0.1368,0.0964,0.0655,,,,1878.0,45
140447,0.6505,0.0183,0.1363,0.4792,0.3023,0.0495,0.0629,600.0,595.0,578.0,4645.0,69
177977,0.5181,0.0,0.087,0.9281,0.0151,0.0248,0.0009,,,,1127.0,29
403469,0.0224,0.0,0.2881,0.9363,0.0166,0.0305,0.0028,,,,361.0,21
439057,0.7237,0.0,0.6667,0.5667,0.2333,0.1333,0.0667,,,,30.0,101
17501402,,,,,,,,,,,,66
431196,0.0751,0.0,0.0,0.6202,0.3333,0.0155,0.0078,,,,129.0,36
139621,0.5115,0.0,0.2,0.4284,0.4661,0.0478,0.0083,,,,2785.0,50
141565,0.45,0.0147,0.1776,0.2059,0.0115,0.1391,0.1739,490.0,475.0,,2962.0,71
165884,0.6151,0.0,0.1324,0.2525,0.3198,0.2464,0.0876,,,,491.0,37
130697,0.3013,0.0082,0.0003,0.552,0.068,0.10300000000000001,0.0728,,,,2913.0,40
179511,0.6,0.0,0.4314,0.051,0.8627,0.0039,0.0235,,,,255.0,50
235547,0.6836,0.0,0.2636,0.6946,0.0293,0.0502,0.0921,,,,239.0,58
482413,0.6849,0.0,0.3872,0.1536,0.3387,0.3181,0.0854,,,,1113.0,110
233772,0.2438,0.0036,0.598,0.4569,0.3363,0.0838,0.0449,,,,20788.0,39
174604,0.3255,0.0,0.19699999999999998,0.5567,0.1773,0.1281,0.0099,,,,203.0,29
442602,0.4879,0.0,0.0783,0.1567,0.0207,0.4839,0.0115,,,,434.0,38
449135,0.0935,0.0,0.0,0.0,0.0,1.0,0.0,,,,229.0,28
216010,0.7022,0.0112,0.0523,0.7667,0.1117,0.0529,0.0163,490.0,480.0,465.0,5837.0,74
436818,0.4709,0.0113,0.10400000000000001,0.505,0.1214,0.1552,0.1393,495.0,490.0,495.0,2010.0,46
103778,,,,,,,,,,,,23
454227,0.6564,0.0,0.8271,0.5465,0.1039,0.1095,0.0599,,,,15858.0,34
234915,0.3839,0.0,0.7197,0.2283,0.0457,0.0299,0.0205,,,,635.0,53
151102,0.3782,0.0096,0.2369,0.8146,0.0485,0.055,0.0259,485.0,485.0,465.0,8302.0,75
157553,0.2086,0.0,0.267,0.9640000000000001,0.0056,0.0102,0.0018,,,,2835.0,46
144193,0.0255,0.0,0.4401,0.1364,0.2206,0.6112,0.0071,,,,3395.0,18
238759,0.2843,0.0,0.7859,0.6393,0.1167,0.1728,0.0113,,,,6180.0,40
217721,0.8677,0.0,0.013999999999999999,0.0013,0.9917,0.0022,0.0035,,,,2281.0,216
22828202,,,,,,,,,,,,31
182795,0.7536,0.0,0.0997,0.7322,0.0701,0.0769,0.0131,490.0,480.0,460.0,1755.0,79
182634,0.7353,0.0,0.0497,0.7026,0.0638,0.0347,0.0169,,,,1066.0,80
211644,0.7038,0.0058,0.1611,0.8389,0.0746,0.0266,0.0063,470.0,470.0,445.0,4252.0,86
417716,0.7051,0.0,0.0,0.2143,0.7559999999999999,0.006,0.0119,,,,168.0,39
451060,0.7667,0.0,0.3942,0.2628,0.1788,0.292,0.0182,,,,274.0,158
45316305,,,,,,,,,,,,103
250902,0.8854,0.0,0.4872,0.3205,0.2949,0.0,0.3846,,,,78.0,50
467094,0.642,0.0,0.3966,0.6920000000000001,0.1857,0.038,0.0253,,,,237.0,41
250072,0.8027,0.0,0.3511,0.6809,0.1702,0.0851,0.0,,,,94.0,36
13247101,,,,,,,,,,,,71
45891903,,,,,,,,,,,,103
216807,0.7556,0.0156,0.0095,0.7176,0.0509,0.0138,0.0121,525.0,525.0,500.0,1158.0,79
171881,0.6047,0.0,0.1642,0.8159,0.0398,0.005,0.0299,450.0,550.0,450.0,201.0,79
439190,0.0538,0.0,0.4289,0.5481,0.0194,0.0944,0.09,,,,2266.0,21
172617,0.242,0.0,0.7072,0.647,0.1648,0.0577,0.0327,,,,10038.0,41
163541,0.7546,0.0,0.5052,0.0,0.9923,0.0077,0.0,,,,388.0,64
172963,0.2922,0.0,0.5439,0.7548,0.0865,0.0528,0.0442,,,,5433.0,45
438647,0.5265,0.0,0.12,0.2133,0.6444,0.04,0.0133,,,,225.0,62
189565,0.8702,0.0,0.33799999999999997,0.7218,0.1268,0.0141,0.0,,,,284.0,109
175014,0.5831,0.0,0.5128,0.6795,0.1073,0.0021,0.0401,,,,3869.0,66
241128,0.1369,0.0,0.1119,0.0,0.0,1.0,0.0,,,,742.0,27
102094,0.5622,0.0077,0.1643,0.5738,0.2203,0.0295,0.0301,510.0,515.0,500.0,11483.0,79
404055,0.6646,0.0,0.3519,0.3032,0.1204,0.4074,0.0093,,,,432.0,52
208637,0.5338,0.0,1.0,0.7925,0.0283,0.066,0.0519,,,,212.0,45
239716,0.6632,0.0812,0.0078,0.8759999999999999,0.0111,0.0407,0.0145,560.0,535.0,,2064.0,71
209409,0.7317,0.0,0.2469,0.746,0.0465,0.0733,0.0322,485.0,487.0,485.0,559.0,69
204158,0.5719,0.0,0.0,0.7364,0.1984,0.0054,0.0027,,,,368.0,26
433563,0.5676,0.0,0.1081,0.7162,0.0946,0.0676,0.0,,,,74.0,73
167358,0.38799999999999996,0.0063,0.0,0.4668,0.0392,0.0707,0.1272,725.0,695.0,685.0,13345.0,50
122931,0.3003,0.0044,0.0144,0.4883,0.0335,0.1722,0.1663,665.0,635.0,,5411.0,34
201803,0.7479,0.0,0.2222,0.6481,0.2778,0.0741,0.0,,,,108.0,25
219198,0.3906,0.0,0.1969,0.8136,0.0453,0.0732,0.0087,,,,574.0,82
476337,0.4433,0.0,0.0787,0.7528,0.0449,0.1124,0.0112,,,,89.0,85
237613,0.7339,0.0,0.0,0.9091,0.0727,0.0,0.0,,,,55.0,35
183725,0.7653,0.0,0.1798,0.221,0.1704,0.4625,0.0075,,,,534.0,36
453455,0.8304,0.0,0.6061,0.3939,0.1616,0.0,0.0,,,,99.0,137
174118,0.907,0.0,0.0,0.6494,0.0866,0.0346,0.2294,,,,231.0,39
243072,0.3119,0.0,0.0278,0.0,0.0,1.0,0.0,,,,1904.0,34
183114,0.5236,0.0,0.74,0.8477,0.0218,0.0046,0.0092,,,,873.0,52
418658,0.4527,0.0,0.0,0.5671,0.4156,0.0043,0.0043,,,,231.0,27
162830,0.7253,0.0,0.0,0.825,0.125,0.025,0.0,,,,40.0,61
224545,0.5393,0.0,0.2893,0.6194,0.1521,0.1385,0.0155,540.0,520.0,450.0,1545.0,45
184056,0.7847,0.0,0.2865,0.1685,0.3961,0.2893,0.0506,,,,356.0,45
440776,0.5208,0.0,0.0,0.0741,0.0,0.9259,0.0,,,,27.0,23
125028,0.0223,0.0,0.634,0.2814,0.0232,0.5986,0.0449,,,,11644.0,25
443492,0.3781,0.005,0.1758,0.8878,0.0564,0.0166,0.0065,,,,1382.0,47
194240,0.2037,0.0,0.4105,0.5042,0.1287,0.3067,0.0256,,,,5282.0,42
170639,0.5601,0.0,0.1222,0.7998,0.0116,0.0194,0.0048,475.0,485.0,450.0,2063.0,81
190521,0.0854,0.0,0.2898,0.0917,0.2698,0.4461,0.1116,,,,25548.0,26
147244,0.7221,0.002,0.0626,0.7119,0.1394,0.0637,0.0125,470.0,525.0,520.0,1916.0,81
130040,0.0302,0.0248,0.6079,0.8218,0.0235,0.106,0.0131,,,,1066.0,21
108649,0.1386,0.0,0.3167,0.15,0.375,0.3333,0.0583,,,,120.0,33
147378,0.0645,0.0003,0.4648,0.5204,0.087,0.2412,0.0236,,,,11558.0,36
121859,0.6473,0.0,0.1429,0.2298,0.0745,0.5963,0.0248,,,,161.0,41
103811,0.6678,0.0,0.0,0.43799999999999994,0.2409,0.2044,0.0,,,,274.0,20
144050,0.1871,0.0451,0.0037,0.4344,0.0534,0.1096,0.1798,765.0,760.0,740.0,5978.0,29
468723,0.6137,0.0,0.3189,0.0,0.0,1.0,0.0,,,,1088.0,68
226675,0.5079,0.0,0.0,0.5886,0.0535,0.2575,0.0234,,,,299.0,26
212337,0.7073,0.0,0.1875,0.0625,0.8304,0.0268,0.0089,,,,112.0,71
16947904,,,,,,,,,,,,86
459268,0.575,0.0,0.2404,0.3288,0.4519,0.0923,0.0712,,,,520.0,93
480930,0.605,0.0,0.1746,0.3968,0.3571,0.1349,0.0079,,,,126.0,54
13180301,,,,,,,,,,,,103
218654,0.649,0.0101,0.1213,0.5803,0.2245,0.0674,0.0106,465.0,470.0,,1987.0,81
126942,0.2681,0.0,0.6922,0.3427,0.1113,0.313,0.0563,,,,7622.0,39
365091,0.4175,0.0,0.0,0.1654,0.6378,0.0945,0.0315,,,,254.0,31
155399,0.4729,0.0033,0.083,0.7799,0.0359,0.0673,0.0146,,,,19151.0,59
484677,0.4414,0.0,0.0,0.0661,0.2732,0.0305,0.0013,,,,787.0,113
152327,0.5882,0.0,0.0,0.8667,0.1333,0.0,0.0,,,,15.0,56
211307,0.0752,0.0,0.632,0.6535,0.0548,0.0676,0.0369,,,,7445.0,36
215062,0.18600000000000005,0.0195,0.0437,0.4479,0.0748,0.102,0.1977,750.0,725.0,735.0,10698.0,18
375300,0.8594,0.0,0.0,0.6196,0.3043,0.0652,0.0,,,,92.0,46
210599,0.6682,0.0,0.0,0.1044,0.7609,0.0976,0.0,,,,297.0,23
442888,0.451,0.0,0.0,0.2212,0.1538,0.5,0.0481,,,,104.0,47
102614,0.2263,0.0167,0.3989,0.4338,0.0221,0.0668,0.0124,535.0,540.0,510.0,5152.0,49
226134,0.0,0.0,0.7139,0.0106,0.001,0.9802,0.0027,,,,8220.0,6
460613,0.7388,0.0,0.0,0.1831,0.2432,0.5601,0.0109,,,,366.0,89
120087,0.6676,0.0,0.0,0.026000000000000002,0.0104,0.4688,0.0417,,,,192.0,39
474915,0.5126,0.0,0.4317,0.5216,0.0683,0.3273,0.0108,,,,278.0,40
431965,0.9259,0.0,0.0,0.2222,0.75,0.0278,0.0,,,,72.0,105
141185,0.5582,0.0,0.0842,0.7588,0.0791,0.0452,0.0829,470.0,485.0,,796.0,96
162760,0.6711,0.0126,0.0565,0.6134,0.1364,0.09300000000000001,0.0321,,,,1151.0,76
218830,0.1207,0.0024,0.4638,0.6287,0.2236,0.0715,0.0367,,,,3900.0,16
195845,0.6811,0.0,0.425,0.2611,0.2611,0.2167,0.0278,,,,360.0,47
213996,0.6112,0.003,0.0156,0.8141,0.0245,0.0442,0.0227,575.0,570.0,545.0,2690.0,68
174978,0.6538,0.0,0.1905,0.381,0.3619,0.1238,0.0476,,,,105.0,71
381529,0.0,0.0,0.1688,0.1125,0.5125,0.125,0.15,,,,160.0,39
447458,0.8415,0.0,0.0,0.3081,0.1919,0.1515,0.0556,,,,396.0,101
201654,0.4661,0.0147,0.0176,0.8711,0.0144,0.0336,0.0199,595.0,600.0,575.0,3064.0,61
156107,0.2676,0.0,0.4979,0.536,0.1457,0.174,0.034,,,,1942.0,31
154396,0.3514,0.0,0.2136,0.7964,0.0705,0.0839,0.0034,,,,894.0,39
228547,0.2426,0.0135,0.6733,0.3781,0.184,0.3245,0.0604,,,,40122.0,29
443544,0.5079,0.0,0.0,0.0566,0.1698,0.0377,0.0,,,,53.0,113
198136,0.7614,0.0031,0.1684,0.555,0.1753,0.0837,0.02,520.0,505.0,480.0,4490.0,66
202134,0.5921,0.0073,0.2216,0.6339,0.1749,0.0536,0.035,510.0,515.0,485.0,11752.0,65
443623,0.7709,0.0,0.0,0.0678,0.345,0.039,0.0123,,,,487.0,89
208390,0.2753,0.0,0.4929,0.4045,0.0085,0.2584,0.0156,,,,9030.0,57
444440,0.5854,0.0,0.0,0.5147,0.2941,0.0,0.0735,,,,68.0,48
120184,0.7356,0.0,0.2464,0.2312,0.0682,0.4002,0.1283,455.0,454.0,460.0,982.0,56
174020,0.5043,0.0,0.6136,0.5288,0.1945,0.0538,0.14400000000000002,,,,7290.0,43
175856,0.7069,0.001,0.1278,0.0377,0.917,0.0059,0.0027,475.0,465.0,,7457.0,112
218140,0.4513,0.0,0.5222,0.6868,0.2186,0.0392,0.01,,,,6300.0,63
228158,0.2165,0.0,0.4278,0.4158,0.0698,0.4677,0.0123,,,,7546.0,37
153302,0.4089,0.0,0.065,0.7724,0.0569,0.0569,0.0407,355.0,485.0,,246.0,52
449959,0.6408,0.0,0.4648,0.6328,0.1406,0.1992,0.0,,,,256.0,55
428392,0.4242,0.0,0.5489,0.6959,0.0125,0.1637,0.0142,,,,1197.0,72
222886,0.5422,0.0,0.1841,0.3054,0.3222,0.3682,0.0042,,,,239.0,38
181215,0.4655,0.0231,0.0974,0.7879,0.0199,0.1083,0.0086,480.0,445.0,,4672.0,61
456348,0.6138,0.0,0.0469,0.5031,0.3339,0.0984,0.0058,,,,5673.0,101
148672,0.1358,0.0,0.4688,0.7733,0.0369,0.1422,0.0127,,,,1491.0,23
44098901,,,,,,,,,,,,64
170587,0.27399999999999997,0.0,0.5808,0.9209999999999999,0.0108,0.0171,0.0054,,,,1114.0,53
23797801,,,,,,,,,,,,100
150677,0.5286,0.0152,0.0608,0.8018,0.0602,0.0513,0.012,520.0,530.0,,1579.0,72
155292,0.1956,0.0,0.59,0.4569,0.2461,0.1606,0.0338,,,,4266.0,30
366711,0.3787,0.0072,0.1628,0.2866,0.0331,0.4212,0.1011,485.0,475.0,,12475.0,46
101365,0.7083,0.0,0.6237,0.34299999999999997,0.5156,0.0125,0.0021,,,,481.0,83
181534,0.4352,0.0,0.2065,0.7642,0.0939,0.0686,0.008,,,,1501.0,68
183071,0.4911,0.0296,0.1699,0.7275,0.0112,0.0463,0.0449,555.0,545.0,515.0,712.0,64
131159,0.4557,0.0232,0.0405,0.5864,0.0702,0.1271,0.0651,605.0,640.0,620.0,7276.0,51
170091,0.6051,0.0,0.1955,0.7669,0.1353,0.015,0.0,,,,133.0,153
444370,0.9573,0.0,0.0,0.0,0.0,1.0,0.0,,,,67.0,28
23368405,,,,,,,,,,,,103
414461,0.1963,0.0,0.1345,0.0048,0.0037,0.9893,0.0,,,,2707.0,18
419235,0.8,0.0,0.0,0.2167,0.7083,0.0333,0.0083,,,,120.0,43
142179,0.3852,0.0,0.4329,0.8265,0.0036,0.1216,0.0036,,,,559.0,37
430254,0.8278,0.0,0.3766,0.6104,0.1818,0.0909,0.013000000000000001,,,,77.0,38
180522,0.5373,0.0,0.2169,0.7586,0.0272,0.0219,0.0044,459.0,450.0,411.0,1139.0,47
482431,0.7077,0.0,0.5605,0.2594,0.0991,0.3648,0.1371,,,,3654.0,110
445346,0.6481,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,47
155496,0.763,0.0,0.2481,0.6318,0.0426,0.0581,0.0039,495.0,440.0,445.0,258.0,70
211200,0.8897,0.0,0.0,0.7528,0.1461,0.0028,0.0309,,,,356.0,46
158477,0.608,0.0168,0.0105,0.6464,0.1632,0.069,0.0272,530.0,525.0,,478.0,85
169275,0.3745,0.0028,0.6899,0.6939,0.1731,0.0459,0.0067,,,,6817.0,71
183248,0.8211,0.0,0.5593,0.6554,0.226,0.0621,0.0113,,,,177.0,33
197869,0.4719,0.009000000000000001,0.0599,0.8401,0.0382,0.0479,0.0186,570.0,565.0,550.0,16434.0,61
168281,0.6702,0.0026,0.0018,0.6471,0.0592,0.0739,0.0507,,,,1638.0,73
244233,0.8551,0.0,0.3747,0.131,0.6459999999999999,0.1724,0.0092,,,,435.0,121
197027,0.1228,0.0,0.0,0.7423,0.0254,0.1051,0.0808,655.0,615.0,,904.0,14
418010,0.8621,0.0,0.6441,0.8475,0.1017,0.0508,0.0,,,,59.0,29
122755,0.327,0.0098,0.1784,0.1783,0.0333,0.2645,0.3584,530.0,505.0,,26253.0,36
450003,0.8248,0.0,0.3171,0.9390000000000001,0.0244,0.0122,0.0,,,,82.0,115
155025,0.5541,0.0082,0.0581,0.701,0.0548,0.0671,0.0087,455.0,515.0,,3578.0,59
439792,0.8370000000000001,0.0,0.0,0.5576,0.28,0.0729,0.0212,,,,425.0,70
437556,0.636,0.0,0.0,0.7157,0.2344,0.0224,0.0025,,,,401.0,42
454944,0.6284,0.0,0.0,0.9051,0.0073,0.0803,0.0073,,,,137.0,88
444866,0.2484,0.0,0.5495,0.2703,0.5405,0.018000000000000002,0.0,,,,111.0,49
443854,0.5385,0.0,0.0862,0.1069,0.4759,0.331,0.0138,,,,290.0,41
233374,0.3878,0.0124,0.0715,0.5943,0.07,0.0749,0.0712,670.0,650.0,655.0,3229.0,45
161244,0.4148,0.0,0.2536,0.7875,0.0321,0.0679,0.0018,,,,560.0,96
209287,0.9091,0.0215,0.1189,0.7549,0.0316,0.085,0.0146,,,,412.0,70
163736,0.6342,0.0,0.0,0.1429,0.7429,0.0816,0.0041,,,,245.0,48
105659,0.7016,0.0,0.0,0.4216,0.0898,0.2846,0.0152,,,,657.0,33
176770,0.8606,0.0,0.551,0.8721,0.0163,0.015,0.0204,,,,735.0,48
133465,0.7667,0.0,0.2873,0.2535,0.4668,0.2133,0.0326,,,,797.0,93
171535,0.1649,0.0059,0.7332,0.5979,0.2228,0.0354,0.0329,,,,10135.0,38
219976,0.5175,0.0075,0.1104,0.7604,0.0698,0.0624,0.0309,560.0,569.0,,2980.0,58
447768,0.6097,0.0,0.0,0.1502,0.0765,0.5909,0.066,,,,1425.0,41
155618,0.2667,0.0,0.0506,0.5506,0.1489,0.191,0.0028,,,,356.0,39
107600,0.7089,0.0,0.051,0.0039,0.9215,0.0144,0.0039,,,,764.0,144
170967,0.622,0.0,0.2282,0.6197,0.1643,0.0122,0.0071,475.0,485.0,,986.0,75
415039,0.741,0.0,0.1899,0.8734,0.038,0.0633,0.0127,,,,79.0,67
237598,0.9167,0.0,0.0714,0.9821,0.0089,0.0,0.0,,,,112.0,157
152336,0.735,0.0,0.161,0.8015,0.0745,0.0762,0.0114,500.0,495.0,475.0,1758.0,74
224244,0.7184,0.0,0.24600000000000002,0.4556,0.2419,0.1573,0.0081,463.0,424.0,417.0,248.0,101
13830904,,,,,,,,,,,,66
170675,0.4386,0.0,0.2093,0.6091,0.0661,0.0356,0.0273,610.0,540.0,480.0,2164.0,58
120403,0.5045,0.0,0.0138,0.2502,0.0463,0.0522,0.2611,,,,1015.0,87
182829,,,,,,,,,,,,64
212009,0.4145,0.0645,0.0059,0.6916,0.0473,0.0734,0.0346,,,,2370.0,47
442718,0.8641,0.0,0.7619,0.5429,0.2508,0.1111,0.019,,,,315.0,107
168573,0.5706,0.0,0.0,0.3632,0.5385,0.0107,0.0,,,,468.0,35
454768,0.6376,0.0,0.3682,0.1967,0.1004,0.5523,0.0795,,,,239.0,46
213330,0.4545,0.0,0.0,0.9048,0.0476,0.0,0.0,,,,21.0,61
214971,0.5744,0.0,0.0209,0.6335,0.0628,0.0576,0.0733,,,,191.0,160
165802,0.5423,0.0,0.2783,0.2892,0.1247,0.1009,0.0103,,,,1556.0,68
164270,0.6601,0.0293,0.0085,0.6771,0.1445,0.0664,0.0306,550.0,545.0,,1536.0,76
113096,0.0373,0.0,0.741,0.2379,0.1129,0.2624,0.28,,,,13001.0,40
454306,0.6173,0.0,0.0,0.8067,0.1533,0.0333,0.0,,,,150.0,56
235097,0.7195,0.0082,0.0985,0.6439,0.0363,0.1477,0.0302,485.0,480.0,465.0,10546.0,59
165574,0.6434,0.0,0.1339,0.4996,0.1538,0.0796,0.0092,,,,1307.0,70
206880,0.6308,0.0,0.0364,0.6545,0.0909,0.0545,0.0364,,,,55.0,43
220978,0.521,0.0131,0.1586,0.6368,0.2139,0.048,0.0294,520.0,535.0,,18998.0,69
117946,0.41700000000000004,0.005,0.0227,0.4443,0.0632,0.2067,0.109,620.0,605.0,600.0,6126.0,49
130989,0.4857,0.0,0.163,0.444,0.2751,0.0626,0.0437,,,,687.0,61
156295,0.1814,0.0481,0.0012,0.5862,0.1489,0.0949,0.0192,565.0,545.0,553.0,1612.0,22
165033,0.2742,0.0106,0.4992,0.7085,0.0893,0.0935,0.018000000000000002,,,,7816.0,23
480514,0.9413,0.0,0.0,0.4884,0.4538,0.0087,0.0058,,,,346.0,105
155487,0.3667,0.0,0.237,0.7488,0.0782,0.0806,0.0213,,,,422.0,27
446303,0.8904,0.0,0.3649,0.2162,0.5,0.2568,0.027000000000000003,,,,74.0,29
458812,0.6237,0.0,0.0,0.45899999999999996,0.3279,0.1311,0.0328,,,,61.0,71
366748,0.6306,0.0,0.3501,0.0963,0.07,0.0613,0.0941,,,,457.0,101
214768,0.6727,0.0,0.0535,0.6164,0.1133,0.1818,0.0399,510.0,505.0,445.0,803.0,65
449667,0.8246,0.0,0.0,0.8548,0.0806,0.0161,0.0161,,,,62.0,44
157100,0.6982,0.0,0.1295,0.6921,0.1104,0.017,0.0021,480.0,445.0,440.0,471.0,95
202949,0.5589999999999999,0.0,0.0,0.7976,0.1458,0.003,0.0,,,,336.0,17
366438,0.9455,0.0,0.6517,0.7528,0.23600000000000002,0.0,0.0,,,,89.0,68
118277,0.635,0.0,0.0,0.2423,0.0874,0.3681,0.1902,,,,652.0,31
407090,0.44,0.0,0.7657,0.4092,0.3036,0.2211,0.033,,,,303.0,34
168546,0.6344,0.0079,0.0065,0.7064,0.0926,0.0675,0.0273,535.0,510.0,495.0,1393.0,80
45321503,,,,,,,,,,,,103
154590,0.8171,0.0,0.1361,0.5871,0.1835,0.0995,0.013999999999999999,420.0,385.0,,1286.0,76
237640,0.7368,0.0,0.0299,0.5846,0.1119,0.0547,0.0075,505.0,450.0,,402.0,85
442161,0.5102,0.0,0.0,0.0729,0.1979,0.1076,0.0,,,,288.0,113
239220,0.4355,0.0,0.6571,0.8649,0.0152,0.0192,0.0296,,,,2502.0,28
482334,0.8859999999999999,0.0,0.9787,0.1135,0.7518,0.0993,0.0,,,,141.0,107
139205,0.4935,0.0,0.1255,0.3355,0.2619,0.0758,0.0022,,,,462.0,103
242644,0.1341,0.0,0.0983,0.0,0.0,0.9995,0.0,,,,1892.0,12
186876,0.6454,0.0053,0.0528,0.6999,0.0709,0.1213,0.0607,540.0,520.0,520.0,7825.0,59
172200,0.1507,0.0,0.7,0.6564,0.1465,0.0459,0.0344,,,,10145.0,30
446118,0.8657,0.0,0.0,0.175,0.3,0.475,0.025,,,,160.0,43
190974,0.9664,0.0,0.3091,0.7964,0.0727,0.0255,0.0,,,,275.0,130
179265,,0.0,,0.5844,0.0779,0.0111,0.1967,636.0,558.0,,539.0,16
182564,0.1289,0.0135,0.6114,0.6301,0.0223,0.2272,0.0193,,,,3006.0,54
209065,0.6841,0.0103,0.0119,0.5983,0.0193,0.1385,0.0518,510.0,525.0,510.0,1603.0,53
204264,0.7742,0.0064,0.1375,0.7904,0.0461,0.0234,0.0093,515.0,485.0,430.0,1498.0,84
198419,0.3728,0.0204,0.0028,0.4557,0.0983,0.0816,0.2165,750.0,725.0,735.0,6467.0,12
45316303,,,,,,,,,,,,103
196060,0.5843,0.0083,0.0438,0.4699,0.1714,0.1609,0.0851,545.0,535.0,,12955.0,53
168227,0.6825,0.0,0.0838,0.6301,0.0421,0.0304,0.0709,580.0,535.0,505.0,4274.0,51
197984,0.6977,0.0,0.052000000000000005,0.552,0.1912,0.0128,0.0182,500.0,485.0,,1480.0,82
460774,0.8023,0.0,0.2905,0.0548,0.8595,0.0167,0.0048,,,,420.0,85
